"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
321;68,993;1,1498833333;1674551354,528;0,648639768;5;0,65;3,25;0;0;0
322;69,293;1,1548833333;1674551354,782;0,647922583;5;0,65;3,25;0;0;0
323;69,593;1,1598833333;1674551355,097;0,647412037;5;0,65;3,25;0;0;0
324;69,893;1,1648833333;1674551355,41;0,648466173;5;0,65;3,25;0;0;0
325;70,193;1,1698833333;1674551355,695;0,646857277;5;0,65;3,25;0;0;0
326;70,493;1,1748833333;1674551356,008;0,646962923;5;0,65;3,25;0;0;0
327;70,794;1,1799;1674551356,31;0,647436238;5;0,65;3,25;0;0;0
328;71,1;1,185;1674551356,61;0,647861615;5;0,65;3,25;0;0;0
329;71,4;1,19;1674551356,937;0,649455619;5;0,65;3,25;0;0;0
330;71,693;1,1948833333;1674551357,205;0,648102694;5;0,65;3,25;0;0;0
331;71,993;1,1998833333;1674551357,491;0,648521556;5;0,65;3,25;0;0;0
332;72,296;1,2049333333;1674551357,834;0,650764796;5;0,65;3,25;0;0;0
333;72,592;1,2098666667;1674551358,098;0,524766391;5;0,64;3,2;0;0;0
334;72,895;1,2149166667;1674551358,413;0,52436056;5;0,52;2,6;0;0;0
335;73,193;1,2198833333;1674551358,712;0,523954729;5;0,52;2,6;0;0;0
336;73,493;1,2248833333;1674551358,994;0,484470451;5;0,52;2,6;0;0;0
337;73,794;1,2299;1674551359,305;0,483860774;5;0,5;2,5;0;0;0
338;74,093;1,2348833333;1674551359,605;0,437517394;5;0,48;2,4;0;0;0
339;74,393;1,2398833333;1674551359,905;0,436475358;5;0,44;2,2;0;0;0
340;74,692;1,2448666667;1674551360,209;0,436446503;5;0,44;2,2;0;0;0
341;74,994;1,2499;1674551360,507;0,436757392;5;0,44;2,2;0;0;0
342;75,293;1,2548833333;1674551360,792;0,43681231;5;0,44;2,2;0;0;0
343;75,593;1,2598833333;1674551361,121;0,436642438;5;0,44;2,2;0;0;0
344;75,895;1,2649166667;1674551361,402;0,43640741;5;0,44;2,2;0;0;0
345;76,193;1,2698833333;1674551361,702;0,436301763;5;0,44;2,2;0;0;0
346;76,494;1,2749;1674551362,031;0,436733191;5;0,44;2,2;0;0;0
347;76,805;1,2800833333;1674551362,322;0,436616841;5;0,44;2,2;0;0;0
348;77,093;1,2848833333;1674551362,608;0,43586382;5;0,44;2,2;0;0;0
349;77,394;1,2899;1674551362,907;0,435715356;5;0,44;2,2;0;0;0
350;77,693;1,2948833333;1674551363,19;0,652999658;5;0,44;2,2;0;0;0
351;77,995;1,2999166667;1674551363,534;0,652732983;5;0,65;3,25;0;0;0
352;78,293;1,3048833333;1674551363,807;0,654448456;5;0,65;3,25;0;0;0
353;78,593;1,3098833333;1674551364,104;0,653250045;5;0,65;3,25;0;0;0
354;78,894;1,3149;1674551364,433;0,655393223;5;0,65;3,25;0;0;0
355;79,193;1,3198833333;1674551364,7;0,652598947;5;0,65;3,25;0;0;0
356;79,505;1,3250833333;1674551365,045;0,65275253;5;0,65;3,25;0;0;0
357;79,793;1,3298833333;1674551365,308;0,65434281;5;0,65;3,25;0;0;0
358;80,094;1,3349;1674551365,592;0,654243679;5;0,65;3,25;0;0;0
359;80,393;1,3398833333;1674551365,922;0,655411839;5;0,65;3,25;0;0;0
360;80,693;1,3448833333;1674551366,205;0,656382669;5;0,65;3,25;0;0;0
361;80,993;1,3498833333;1674551366,49;0,654322798;5;0,65;3,25;0;0;0
362;81,293;1,3548833333;1674551366,805;0,653613059;5;0,65;3,25;0;0;0
363;81,593;1,3598833333;1674551367,104;0,654705824;5;0,65;3,25;0;0;0
364;81,893;1,3648833333;1674551367,387;0,654972034;5;0,65;3,25;0;0;0
365;82,194;1,3699;1674551367,715;0,653965834;5;0,65;3,25;0;0;0
366;82,493;1,3748833333;1674551368,029;0,65495621;5;0,65;3,25;0;0;0
367;82,793;1,3798833333;1674551368,293;0,656009881;5;0,66;3,3;0;0;0
368;83,093;1,3848833333;1674551368,607;0,655229402;5;0,66;3,3;0;0;0
369;83,394;1,3899;1674551368,907;0,653474834;5;0,65;3,25;0;0;0
370;83,693;1,3948833333;1674551369,192;0,65668518;5;0,65;3,25;0;0;0
371;83,993;1,3998833333;1674551369,538;0,656559056;5;0,66;3,3;0;0;0
372;84,293;1,4048833333;1674551369,794;0,654988323;5;0,65;3,25;0;0;0
373;84,593;1,4098833333;1674551370,106;0,655472342;5;0,65;3,25;0;0;0
374;84,893;1,4148833333;1674551370,418;0,655635698;5;0,65;3,25;0;0;0
375;85,193;1,4198833333;1674551370,685;0,656878322;5;0,65;3,25;0;0;0
376;85,493;1,4248833333;1674551371;0,655520278;5;0,66;3,3;0;0;0
377;85,805;1,4300833333;1674551371,314;0,655932625;5;0,66;3,3;0;0;0
378;86,093;1,4348833333;1674551371,598;0,655415562;5;0,66;3,3;0;0;0
379;86,393;1,4398833333;1674551371,913;0,656256545;5;0,66;3,3;0;0;0
380;86,693;1,4448833333;1674551372,226;0,656406404;5;0,66;3,3;0;0;0
381;86,993;1,4498833333;1674551372,492;0,668446831;5;0,66;3,3;0;0;0
382;87,293;1,4548833333;1674551372,807;0,524516005;5;0,66;3,3;0;0;0
383;87,593;1,4598833333;1674551373,119;0,525156398;5;0,52;2,6;0;0;0
384;87,893;1,4648833333;1674551373,402;0,488770304;5;0,52;2,6;0;0;0
385;88,193;1,4698833333;1674551373,73;0,439290112;5;0,49;2,45;0;0;0
386;88,493;1,4748833333;1674551374,027;0,437543922;5;0,44;2,2;0;0;0
387;88,793;1,4798833333;1674551374,281;0,438325333;5;0,44;2,2;0;0;0
388;89,101;1,4850166667;1674551374,642;0,437690524;5;0,44;2,2;0;0;0
389;89,393;1,4898833333;1674551374,938;0,437582085;5;0,44;2,2;0;0;0
390;89,693;1,4948833333;1674551375,205;0,437534149;5;0,44;2,2;0;0;0
391;89,993;1,4998833333;1674551375,489;0,437063627;5;0,44;2,2;0;0;0
392;90,293;1,5048833333;1674551375,833;0,436921214;5;0,44;2,2;0;0;0
393;90,593;1,5098833333;1674551376,099;0,437021741;5;0,44;2,2;0;0;0
394;90,893;1,5148833333;1674551376,398;0,43750064;5;0,44;2,2;0;0;0
395;91,193;1,5198833333;1674551376,727;0,436100709;5;0,44;2,2;0;0;0
396;91,493;1,5248833333;1674551377,01;0,436858385;5;0,44;2,2;0;0;0
397;91,793;1,5298833333;1674551377,293;0,43650049;5;0,44;2,2;0;0;0
398;92,093;1,5348833333;1674551377,608;0,481823242;5;0,44;2,2;0;0;0
399;92,393;1,5398833333;1674551377,922;0,664555601;5;0,66;3,3;0;0;0
400;92,693;1,5448833333;1674551378,202;0,664372233;5;0,66;3,3;0;0;0
401;92,993;1,5498833333;1674551378,502;0,664654266;5;0,66;3,3;0;0;0
402;93,293;1,5548833333;1674551378,831;0,664898137;5;0,66;3,3;0;0;0
403;93,593;1,5598833333;1674551379,08;0,666130523;5;0,66;3,3;0;0;0
404;93,901;1,5650166667;1674551379,438;0,664999595;5;0,66;3,3;0;0;0
405;94,193;1,5698833333;1674551379,721;0,66538076;5;0,66;3,3;0;0;0
406;94,493;1,5748833333;1674551380,002;0,666108184;5;0,67;3,35;0;0;0
407;94,793;1,5798833333;1674551380,3;0,665361213;5;0,67;3,35;0;0;0
408;95,093;1,5848833333;1674551380,646;0,667521611;5;0,66;3,3;0;0;0
409;95,393;1,5898833333;1674551380,917;0,665627888;5;0,67;3,35;0;0;0
410;95,694;1,5949;1674551381,2;0,665747031;5;0,67;3,35;0;0;0
411;95,993;1,5998833333;1674551381,53;0,665997418;5;0,67;3,35;0;0;0
412;96,293;1,6048833333;1674551381,814;0,665679083;5;0,67;3,35;0;0;0
413;96,593;1,6098833333;1674551382,096;0,665891772;5;0,67;3,35;0;0;0
414;96,893;1,6148833333;1674551382,423;0,666362759;5;0,67;3,35;0;0;0
415;97,193;1,6198833333;1674551382,737;0,667082736;5;0,67;3,35;0;0;0
416;97,493;1,6248833333;1674551382,987;0,666985467;5;0,67;3,35;0;0;0
417;97,793;1,6298833333;1674551383,301;0,668291852;5;0,67;3,35;0;0;0
418;98,093;1,6348833333;1674551383,63;0,665381691;5;0,67;3,35;0;0;0
419;98,393;1,6398833333;1674551383,899;0,668656262;5;0,67;3,35;0;0;0
420;98,693;1,6448833333;1674551384,196;0,667195364;5;0,67;3,35;0;0;0
421;98,993;1,6498833333;1674551384,519;0,666917519;5;0,67;3,35;0;0;0
422;99,293;1,6548833333;1674551384,832;0,667837154;5;0,67;3,35;0;0;0
423;99,592;1,6598666667;1674551385,099;0,665320723;5;0,67;3,35;0;0;0
424;99,893;1,6648833333;1674551385,398;0,66582615;5;0,67;3,35;0;0;0
425;100,194;1,6699;1674551385,735;0,66697709;5;0,67;3,35;0;0;0
426;100,494;1,6749;1674551386,004;0,667922322;5;0,67;3,35;0;0;0
427;100,793;1,6798833333;1674551386,304;0,667729646;5;0,67;3,35;0;0;0
428;101,093;1,6848833333;1674551386,618;0,667251678;5;0,67;3,35;0;0;0
429;101,393;1,6898833333;1674551386,916;0,666811407;5;0,67;3,35;0;0;0
430;101,693;1,6948833333;1674551388,141;0,667446216;5;0,67;2,6;0;0;0
431;102,743;1,7123833333;1674551388,278;0,524758479;5;0,52;2,6;0;0;0
432;103,144;1,7190666667;1674551388,653;0,438323471;5;0,52;2,6;0;0;0
433;103,544;1,7257333333;1674551389,076;0,438462627;5;0,44;2,2;0;0;0
434;103,944;1,7324;1674551389,454;0,438282516;5;0,44;2,2;0;0;0
435;104,344;1,7390666667;1674551389,848;0,438189901;5;0,44;2,2;0;0;0
436;104,744;1,7457333333;1674551390,287;0,438123814;5;0,44;2,2;0;0;0
437;105,144;1,7524;1674551390,648;0,437993967;5;0,44;2,2;0;0;0
438;105,544;1,7590666667;1674551391,067;0,437660738;5;0,44;2,2;0;0;0
439;105,944;1,7657333333;1674551391,445;0,4381657;5;0,44;2,2;0;0;0
440;106,344;1,7724;1674551391,851;0,436219852;5;0,44;2,2;0;0;0
441;106,744;1,7790666667;1674551392,258;0,437360554;5;0,44;2,2;0;0;0
442;107,144;1,7857333333;1674551392,651;0,647984482;5;0,44;2,2;0;0;0
443;107,544;1,7924;1674551393,067;0,647233787;5;0,65;3,25;0;0;0
444;107,944;1,7990666667;1674551393,443;0,648061273;5;0,65;3,25;0;0;0
445;108,344;1,8057333333;1674551393,883;0,648738899;5;0,65;3,25;0;0;0
446;108,743;1,8123833333;1674551394,26;0,647771793;5;0,65;3,25;0;0;0
447;109,144;1,8190666667;1674551394,652;0,649322048;5;0,65;3,25;0;0;0
448;109,551;1,82585;1674551395,092;0,648051034;5;0,65;3,25;0;0;0
449;109,944;1,8324;1674551395,453;0,647413433;5;0,65;3,25;0;0;0
450;110,344;1,8390666667;1674551395,877;0,648793351;5;0,65;3,25;0;0;0
451;110,744;1,8457333333;1674551396,238;0,648317244;5;0,65;3,25;0;0;0
452;111,144;1,8524;1674551396,662;0,648843149;5;0,65;3,25;0;0;0
453;111,546;1,8591;1674551397,067;0,648304679;5;0,65;3,25;0;0;0
454;111,944;1,8657333333;1674551397,447;0,651984616;5;0,65;3,25;0;0;0
455;112,344;1,8724;1674551397,886;0,649136353;5;0,65;3,25;0;0;0
456;112,744;1,8790666667;1674551398,247;0,648747742;5;0,65;3,25;0;0;0
457;113,144;1,8857333333;1674551398,686;0,651394951;5;0,65;3,25;0;0;0
458;113,544;1,8924;1674551399,054;0,649892166;5;0,65;3,25;0;0;0
459;113,944;1,8990666667;1674551399,446;0,650851826;5;0,65;3,25;0;0;0
460;114,344;1,9057333333;1674551399,869;0,649420714;5;0,65;3,25;0;0;0
461;114,744;1,9124;1674551400,243;0,649121925;5;0,65;3,25;0;0;0
462;115,157;1,9192833333;1674551400,698;0,650448788;5;0,65;3,25;0;0;0
463;115,544;1,9257333333;1674551401,088;0,650770381;5;0,65;3,25;0;0;0
464;115,944;1,9324;1674551401,446;0,650165823;5;0,65;3,25;0;0;0
465;116,344;1,9390666667;1674551401,872;0,530406138;5;0,65;3,25;0;0;0
466;116,745;1,94575;1674551402,248;0,525564091;5;0,53;2,65;0;0;0
467;117,145;1,9524166667;1674551402,669;0,487427153;5;0,53;2,65;0;0;0
468;117,544;1,9590666667;1674551403,076;0,439129083;5;0,49;2,45;0;0;0
469;117,944;1,9657333333;1674551403,436;0,439025298;5;0,44;2,2;0;0;0
470;118,344;1,9724;1674551403,874;0,438960142;5;0,44;2,2;0;0;0
471;118,744;1,9790666667;1674551404,252;0,438107525;5;0,44;2,2;0;0;0
472;119,151;1,98585;1674551404,659;0,437777554;5;0,44;2,2;0;0;0
473;119,547;1,99245;1674551405,069;0,437777554;5;0,44;2,2;0;0;0
474;119,944;1,9990666667;1674551405,444;0,439207736;5;0,44;2,2;0;0;0
475;120,344;2,0057333333;1674551405,881;0,437881805;5;0,44;2,2;0;0;0
476;120,744;2,0124;1674551406,259;0,437913452;5;0,44;2,2;0;0;0
477;121,144;2,0190666667;1674551406,652;0,438025614;5;0,44;2,2;0;0;0
478;121,551;2,02585;1674551407,077;0,64684378;5;0,44;2,2;0;0;0
479;121,944;2,0324;1674551407,435;0,648864092;5;0,65;3,25;0;0;0
480;122,344;2,0390666667;1674551407,878;0,649905198;5;0,65;3,25;0;0;0
481;122,744;2,0457333333;1674551408,267;0,650340349;5;0,65;3,25;0;0;0
482;123,143;2,0523833333;1674551408,658;0,649032568;5;0,65;3,25;0;0;0
483;123,544;2,0590666667;1674551409,08;0,650195143;5;0,65;3,25;0;0;0
484;123,943;2,0657166667;1674551409,441;0,649678547;5;0,65;3,25;0;0;0
485;124,344;2,0724;1674551409,881;0,648273962;5;0,65;3,25;0;0;0
486;124,744;2,0790666667;1674551410,256;0,651343756;5;0,65;3,25;0;0;0
487;125,143;2,0857166667;1674551410,665;0,649493782;5;0,65;3,25;0;0;0
488;125,544;2,0924;1674551411,057;0,649825614;5;0,65;3,25;0;0;0
489;125,944;2,0990666667;1674551411,464;0,649901009;5;0,65;3,25;0;0;0
490;126,344;2,1057333333;1674551411,857;0,650481366;5;0,65;3,25;0;0;0
491;126,744;2,1124;1674551412,28;0,650152326;5;0,65;3,25;0;0;0
492;127,144;2,1190666667;1674551412,64;0,650091824;5;0,65;3,25;0;0;0
493;127,544;2,1257333333;1674551413,081;0,651045434;5;0,65;3,25;0;0;0
494;127,944;2,1324;1674551413,457;0,650146741;5;0,65;3,25;0;0;0
495;128,344;2,1390666667;1674551413,865;0,648616498;5;0,65;3,25;0;0;0
496;128,744;2,1457333333;1674551414,257;0,650043887;5;0,65;3,25;0;0;0
497;129,145;2,1524166667;1674551414,662;0,649941034;5;0,65;3,25;0;0;0
498;129,546;2,1591;1674551415,07;0,650869511;5;0,65;3,25;0;0;0
499;129,944;2,1657333333;1674551415,446;0,65046275;5;0,65;3,25;0;0;0
500;130,344;2,1724;1674551415,852;0,651304197;5;0,65;3,25;0;0;0
501;130,751;2,1791833333;1674551416,284;0,65027845;5;0,65;3,25;0;0;0
502;131,144;2,1857333333;1674551416,66;0,526459525;5;0,6;3;0;0;0
503;131,544;2,1924;1674551417,037;0,486300879;5;0,53;2,65;0;0;0
504;131,944;2,1990666667;1674551417,476;0,439034141;5;0,44;2,2;0;0;0
505;132,343;2,2057166667;1674551417,852;0,438294617;5;0,44;2,2;0;0;0
506;132,751;2,2125166667;1674551418,257;0,43841469;5;0,44;2,2;0;0;0
507;133,144;2,2190666667;1674551418,666;0,439997989;5;0,44;2,2;0;0;0
508;133,544;2,2257333333;1674551419,075;0,435500806;5;0,44;2,2;0;0;0
509;133,944;2,2324;1674551419,437;0,439756446;5;0,44;2,2;0;0;0
510;134,344;2,2390666667;1674551419,875;0,438572462;5;0,44;2,2;0;0;0
511;134,744;2,2457333333;1674551420,252;0,43740849;5;0,44;2,2;0;0;0
512;135,151;2,2525166667;1674551420,659;0,438157323;5;0,44;2,2;0;0;0
513;135,544;2,2590666667;1674551421,051;0,437699367;5;0,44;2,2;0;0;0
514;135,944;2,2657333333;1674551421,457;0,655928436;5;0,44;2,2;0;0;0
515;136,344;2,2724;1674551421,866;0,656039667;5;0,66;3,3;0;0;0
516;136,745;2,2790833333;1674551422,257;0,657693242;5;0,66;3,3;0;0;0
517;137,144;2,2857333333;1674551422,65;0,655963807;5;0,66;3,3;0;0;0
518;137,545;2,2924166667;1674551423,042;0,656532994;5;0,66;3,3;0;0;0
519;137,956;2,2992666667;1674551423,494;0,658319208;5;0,66;3,3;0;0;0
520;138,344;2,3057333333;1674551423,838;0,658125601;5;0,66;3,3;0;0;0
521;138,744;2,3124;1674551424,273;0,657217601;5;0,66;3,3;0;0;0
522;139,144;2,3190666667;1674551424,65;0,659410112;5;0,66;3,3;0;0;0
523;139,544;2,3257333333;1674551425,096;0,65848303;5;0,66;3,3;0;0;0
524;139,944;2,3324;1674551425,457;0,658528174;5;0,66;3,3;0;0;0
525;140,344;2,3390666667;1674551425,863;0,657440529;5;0,66;3,3;0;0;0
526;140,746;2,3457666667;1674551426,244;0,657835655;5;0,66;3,3;0;0;0
527;141,144;2,3524;1674551426,66;0,659443155;5;0,66;3,3;0;0;0
528;141,544;2,3590666667;1674551427,052;0,658585419;5;0,66;3,3;0;0;0
529;141,951;2,36585;1674551427,458;0,658180518;5;0,66;3,3;0;0;0
530;142,344;2,3724;1674551427,895;0,657937113;5;0,66;3,3;0;0;0
531;142,744;2,3790666667;1674551428,262;0,658979149;5;0,66;3,3;0;0;0
532;143,145;2,38575;1674551428,652;0,660225497;5;0,66;3,3;0;0;0
533;143,551;2,3925166667;1674551429,058;0,661960983;5;0,66;3,3;0;0;0
534;143,944;2,3990666667;1674551429,451;0,658464414;5;0,66;3,3;0;0;0
535;144,344;2,4057333333;1674551429,857;0,659134593;5;0,66;3,3;0;0;0
536;144,744;2,4124;1674551430,266;0,659115977;5;0,66;3,3;0;0;0
537;145,144;2,4190666667;1674551430,658;0,65907316;5;0,66;3,3;0;0;0
538;145,544;2,4257333333;1674551431,067;0,526866287;5;0,66;3,3;0;0;0
539;145,944;2,4324;1674551431,461;0,492141214;5;0,53;2,65;0;0;0
540;146,344;2,4390666667;1674551431,868;0,439553065;5;0,49;2,45;0;0;0
541;146,744;2,4457333333;1674551432,262;0,43903926;5;0,44;2,2;0;0;0
542;147,146;2,4524333333;1674551432,655;0,439311055;5;0,44;2,2;0;0;0
543;147,545;2,4590833333;1674551433,061;0,438918721;5;0,44;2,2;0;0;0
544;147,944;2,4657333333;1674551433,455;0,439222629;5;0,44;2,2;0;0;0
545;148,344;2,4724;1674551433,861;0,445453437;5;0,44;2,2;0;0;0
546;148,744;2,4790666667;1674551434,253;0,438449596;5;0,44;2,2;0;0;0
547;149,144;2,4857333333;1674551434,679;0,436359939;5;0,44;2,2;0;0;0
548;149,544;2,4924;1674551435,055;0,437989778;5;0,44;2,2;0;0;0
549;149,944;2,4990666667;1674551435,476;0,438350465;5;0,44;2,2;0;0;0
550;150,344;2,5057333333;1674551435,843;0,437791982;5;0,44;2,2;0;0;0
551;150,744;2,5124;1674551436,287;0,666693195;5;0,59;2,95;0;0;0
552;151,145;2,5190833333;1674551436,648;0,665859659;5;0,67;3,35;0;0;0
553;151,544;2,5257333333;1674551437,087;0,666805357;5;0,67;3,35;0;0;0
554;151,944;2,5324;1674551437,448;0,668624615;5;0,67;3,35;0;0;0
555;152,344;2,5390666667;1674551437,889;0,666236169;5;0,67;3,35;0;0;0
556;152,744;2,5457333333;1674551438,251;0,667080875;5;0,67;3,35;0;0;0
557;153,144;2,5524;1674551438,689;0,666836073;5;0,67;3,35;0;0;0
558;153,544;2,5590666667;1674551439,049;0,667637496;5;0,67;3,35;0;0;0
559;153,944;2,5657333333;1674551439,458;0,668060082;5;0,67;3,35;0;0;0
560;154,344;2,5724;1674551439,875;0,664541174;5;0,67;3,35;0;0;0
561;154,744;2,5790666667;1674551440,236;0,668047981;5;0,67;3,35;0;0;0
562;155,144;2,5857333333;1674551440,704;0,66850966;5;0,67;3,35;0;0;0
563;155,544;2,5924;1674551441,048;0,668425423;5;0,67;3,35;0;0;0
564;155,944;2,5990666667;1674551441,47;0,668233677;5;0,67;3,35;0;0;0
565;156,344;2,6057333333;1674551441,843;0,666629434;5;0,67;3,35;0;0;0
566;156,744;2,6124;1674551442,251;0,668707456;5;0,67;3,35;0;0;0
567;157,144;2,6190666667;1674551442,659;0,668935504;5;0,67;3,35;0;0;0
568;157,544;2,6257333333;1674551443,066;0,669890044;5;0,67;3,35;0;0;0
569;157,944;2,6324;1674551443,476;0,667637031;5;0,67;3,35;0;0;0
570;158,344;2,6390666667;1674551443,85;0,668007957;5;0,67;3,35;0;0;0
571;158,744;2,6457333333;1674551444,31;0,66838726;5;0,67;3,35;0;0;0
572;159,144;2,6524;1674551444,653;0,669084898;5;0,67;3,35;0;0;0
573;159,543;2,65905;1674551445,076;0,671940142;5;0,67;3,35;0;0;0
574;159,944;2,6657333333;1674551445,436;0,669226846;5;0,67;3,35;0;0;0
575;160,344;2,6724;1674551445,875;0,528539409;5;0,67;3,35;0;0;0
576;160,744;2,6790666667;1674551446,252;0,527253037;5;0,53;2,65;0;0;0
577;161,145;2,68575;1674551446,658;0,526461852;5;0,53;2,65;0;0;0
578;161,544;2,6924;1674551447,065;0,526414381;5;0,53;2,65;0;0;0
579;161,944;2,6990666667;1674551447,455;0,440167396;5;0,44;2,2;0;0;0
580;162,344;2,7057333333;1674551447,879;0,439775992;5;0,44;2,2;0;0;0
581;162,744;2,7124;1674551448,239;0,43947255;5;0,44;2,2;0;0;0
582;163,144;2,7190666667;1674551448,694;0,43905043;5;0,44;2,2;0;0;0
583;163,544;2,7257333333;1674551449,038;0,439069046;5;0,44;2,2;0;0;0
584;163,944;2,7324;1674551449,456;0,438879627;5;0,44;2,2;0;0;0
585;164,344;2,7390666667;1674551449,865;0,437970231;5;0,44;2,2;0;0;0
586;164,744;2,7457333333;1674551450,255;0,438032595;5;0,44;2,2;0;0;0
587;165,144;2,7524;1674551450,678;0,438862873;5;0,44;2,2;0;0;0
588;165,544;2,7590666667;1674551451,053;0,656416178;5;0,57;2,85;0;0;0
589;165,943;2,7657166667;1674551451,478;0,657700689;5;0,66;3,3;0;0;0
590;166,344;2,7724;1674551451,838;0,658150267;5;0,66;3,3;0;0;0
591;166,744;2,7790666667;1674551452,265;0,659984884;5;0,66;3,3;0;0;0
592;167,145;2,78575;1674551452,688;0,657077049;5;0,66;3,3;0;0;0
593;167,544;2,7924;1674551453,031;0,659075022;5;0,66;3,3;0;0;0
594;167,944;2,7990666667;1674551453,486;0,659671202;5;0,66;3,3;0;0;0
595;168,344;2,8057333333;1674551453,868;0,659650259;5;0,66;3,3;0;0;0
596;168,744;2,8124;1674551454,26;0,659667479;5;0,66;3,3;0;0;0
597;169,144;2,8190666667;1674551454,668;0,666565209;5;0,66;3,3;0;0;0
598;169,544;2,8257333333;1674551455,059;0,659125751;5;0,66;3,3;0;0;0
599;169,945;2,8324166667;1674551455,491;0,659549267;5;0,66;3,3;0;0;0
600;170,344;2,8390666667;1674551455,853;0,661524435;5;0,66;3,3;0;0;0
601;170,743;2,8457166667;1674551456,308;0,658422528;5;0,66;3,3;0;0;0
602;171,145;2,8524166667;1674551456,653;0,657192934;5;0,66;3,3;0;0;0
603;171,551;2,8591833333;1674551457,089;0,66007936;5;0,66;3,3;0;0;0
604;171,944;2,8657333333;1674551457,464;0,659314704;5;0,66;3,3;0;0;0
605;172,344;2,8724;1674551457,856;0,661131635;5;0,66;3,3;0;0;0
606;172,744;2,8790666667;1674551458,263;0,657960848;5;0,66;3,3;0;0;0
607;173,144;2,8857333333;1674551458,656;0,658487219;5;0,66;3,3;0;0;0
608;173,544;2,8924;1674551459,079;0,660415381;5;0,66;3,3;0;0;0
609;173,944;2,8990666667;1674551459,456;0,660225497;5;0,66;3,3;0;0;0
610;174,344;2,9057333333;1674551459,873;0,659336578;5;0,66;3,3;0;0;0
611;174,756;2,9126;1674551460,279;0,660487518;5;0,66;3,3;0;0;0
612;175,144;2,9190666667;1674551460,638;0,527653283;5;0,53;2,65;0;0;0
613;175,544;2,9257333333;1674551461,078;0,440215332;5;0,53;2,65;0;0;0
614;175,948;2,9324666667;1674551461,441;0,440032895;5;0,44;2,2;0;0;0
615;176,344;2,9390666667;1674551461,881;0,440562523;5;0,44;2,2;0;0;0
616;176,744;2,9457333333;1674551462,271;0,439459519;5;0,44;2,2;0;0;0
617;177,146;2,9524333333;1674551462,661;0,439182139;5;0,44;2,2;0;0;0
618;177,544;2,9590666667;1674551463,082;0,439597743;5;0,44;2,2;0;0;0
619;177,95;2,9658333333;1674551463,473;0,438475193;5;0,44;2,2;0;0;0
620;178,344;2,9724;1674551463,879;0,438684624;5;0,44;2,2;0;0;0
621;178,744;2,9790666667;1674551464,238;0,438538953;5;0,44;2,2;0;0;0
622;179,144;2,9857333333;1674551464,683;0,439098367;5;0,44;2,2;0;0;0
623;179,544;2,9924;1674551465,076;0,438377458;5;0,44;2,2;0;0;0
624;179,944;2,9990666667;1674551465,473;0,649358815;5;0,44;2,2;0;0;0
625;180,344;3,0057333333;1674551465,896;0,649145195;5;0,65;3,25;0;0;0
626;180,744;3,0124;1674551466,255;0,650079723;5;0,65;3,25;0;0;0
627;181,144;3,0190666667;1674551466,677;0,65079877;5;0,65;3,25;0;0;0
628;181,544;3,0257333333;1674551467,054;0,650458096;5;0,65;3,25;0;0;0
629;181,944;3,0324;1674551467,462;0,650026668;5;0,65;3,25;0;0;0
630;182,346;3,0391;1674551467,9;0,650334299;5;0,65;3,25;0;0;0
631;182,744;3,0457333333;1674551468,244;0,652059545;5;0,65;3,25;0;0;0
632;183,144;3,0524;1674551468,656;0,652107947;5;0,65;3,25;0;0;0
633;183,544;3,0590666667;1674551469,08;0,650387354;5;0,65;3,25;0;0;0
634;183,948;3,0658;1674551469,455;0,650619125;5;0,65;3,25;0;0;0
635;184,344;3,0724;1674551469,878;0,65134236;5;0,65;3,25;0;0;0
636;184,744;3,0790666667;1674551470,269;0,664045985;5;0,65;3,25;0;0;0
637;185,144;3,0857333333;1674551470,656;0,652592897;5;0,65;3,25;0;0;0
638;185,544;3,0924;1674551471,108;0,651813348;5;0,65;3,25;0;0;0
639;185,944;3,0990666667;1674551471,452;0,65190829;5;0,65;3,25;0;0;0
640;186,351;3,10585;1674551471,875;0,65320397;5;0,65;3,25;0;0;0
641;186,744;3,1124;1674551472,282;0,6516835;5;0,65;3,25;0;0;0
642;187,15;3,1191666667;1674551472,657;0,65103566;5;0,65;3,25;0;0;0
643;187,544;3,1257333333;1674551473,08;0,651553653;5;0,65;3,25;0;0;0
644;187,945;3,1324166667;1674551473,469;0,652205216;5;0,65;3,25;0;0;0
645;188,344;3,1390666667;1674551473,844;0,652288523;5;0,65;3,25;0;0;0
646;188,744;3,1457333333;1674551474,281;0,65278185;5;0,65;3,25;0;0;0
647;189,144;3,1524;1674551474,659;0,652298297;5;0,65;3,25;0;0;0
648;189,544;3,1590666667;1674551475,069;0,526842086;5;0,53;2,65;0;0;0
649;189,944;3,1657333333;1674551475,476;0,495058822;5;0,53;2,65;0;0;0
650;190,344;3,1724;1674551475,854;0,486451669;5;0,49;2,45;0;0;0
651;190,744;3,1790666667;1674551476,269;0,439890016;5;0,44;2,2;0;0;0
652;191,144;3,1857333333;1674551476,664;0,439077423;5;0,44;2,2;0;0;0
653;191,544;3,1924;1674551477,061;0,438964796;5;0,44;2,2;0;0;0
654;191,943;3,19905;1674551477,468;0,439626598;5;0,44;2,2;0;0;0
